x,y,z
618686.500426,274504.098851,-12071.810547
618711.628829,274503.98357,-12070.302246
618736.733729,274503.927363,-12068.0
618761.853302,274503.832184,-12065.962402
618786.959562,274503.803369,-12063.380859
618812.075927,274503.730307,-12060.996094
618837.208924,274503.704723,-12058.612305
618862.320926,274503.659507,-12055.888184
618887.47466,274503.641709,-12053.720215
618912.608497,274503.604542,-12051.190918
618937.811206,274503.577832,-12049.747559
618962.976648,274503.551323,-12047.634766
618988.216457,274503.533011,-12046.784668
619013.444666,274503.496753,-12045.75293
619038.738495,274503.477905,-12045.817383
619064.025012,274503.443555,-12045.794922
619089.342547,274503.448323,-12046.266602
619114.693219,274503.406859,-12047.432617
619140.019532,274503.446678,-12048.140137
619165.38374,274503.436258,-12049.613281
619190.665123,274503.553447,-12049.629395
619216.009587,274503.595595,-12050.791016
619241.224513,274503.808916,-12049.73584
619266.478492,274503.961831,-12049.360352
619291.588284,274504.299519,-12046.588379
619316.730979,274504.585865,-12044.282715
619341.7438,274505.047227,-12039.953125
619366.755097,274505.483148,-12035.413086
619391.678301,274506.062349,-12029.71582
619416.589845,274506.62217,-12023.561035
619441.453433,274507.294386,-12017.108398
619466.29983,274507.947324,-12009.950195
619491.128282,274508.686465,-12003.158203
619515.946482,274509.400103,-11995.80127
619540.758216,274510.186263,-11989.081055
619565.571557,274510.939414,-11981.952637
619590.371944,274511.76483,-11975.429199
619615.187653,274512.544303,-11968.753418
619639.984617,274513.397727,-11962.491211
619664.805846,274514.200845,-11956.23291
619689.600702,274515.077546,-11950.19873
619714.424816,274515.900002,-11944.288086
619739.221284,274516.793617,-11938.526855
619764.047597,274517.634498,-11932.893555
619788.848105,274518.543229,-11927.414063
619813.679781,274519.39648,-11922.091309
619838.489025,274520.312862,-11917.005371
619863.326417,274521.175516,-11912.025391
619888.145926,274522.095618,-11907.355469
619912.98856,274522.967474,-11902.745117
619937.821076,274523.885653,-11898.521484
619962.669368,274524.763656,-11894.277344
619987.512486,274525.677844,-11890.430664
620012.369318,274526.556674,-11886.477051
620035.353415,274529.383103,-11882.882324
620060.210307,274530.266566,-11879.098145
620085.459461,274530.788258,-11875.578125
620110.31412,274531.678847,-11871.808594
620135.558454,274532.205997,-11868.191406
620159.058707,274534.479537,-11864.275879
620184.283238,274535.023279,-11860.352539
620209.492686,274535.570484,-11856.209961
620234.697148,274536.136863,-11851.919922
620259.880349,274536.712642,-11847.418945
620285.059837,274537.308058,-11842.652344
620310.224215,274537.907705,-11837.834961
620335.386941,274538.525628,-11832.711426
620360.530026,274539.147557,-11827.570313
620385.681642,274539.782667,-11822.152344
620410.818029,274540.412467,-11816.884277
620435.971418,274541.047916,-11811.439453
620461.105719,274541.678411,-11806.15332
620486.264164,274542.305483,-11800.783691
620511.408895,274542.923138,-11795.75293
620536.586643,274543.522985,-11790.716309
620561.741697,274544.120705,-11785.983398
620586.93066,274544.700016,-11781.209473
620612.107738,274545.262709,-11776.933594
620637.315223,274545.809757,-11772.510254
620662.497498,274546.3517,-11768.425293
620687.700056,274546.892919,-11763.955078
620712.885904,274547.416183,-11760.019531
620738.086786,274547.946859,-11755.505371
620763.251787,274548.473948,-11751.242676
620788.430197,274549.016572,-11746.262695
620813.57876,274549.546247,-11741.689453
620838.739517,274550.099059,-11736.331055
620863.858454,274550.647824,-11731.162598
620888.993844,274551.21737,-11725.198242
620914.092517,274551.776113,-11719.607422
620939.206826,274552.351811,-11713.203125
620964.282334,274552.923031,-11707.126953
620989.383387,274553.494876,-11700.5
621014.456064,274554.048844,-11694.445313
621039.593711,274554.554508,-11688.825195
621064.681027,274555.065424,-11683.288574
621089.824166,274555.538222,-11678.095215
621115.619195,274531.679427,-11665.555664
615923.425367,274517.86128,-12508.164063
615973.234578,274518.025865,-12501.625
615973.234578,274518.025865,-12501.625
616022.995982,274518.225412,-12494.405273
616022.995982,274518.225412,-12494.405273
616072.596667,274518.54199,-12484.341797
616072.596667,274518.54199,-12484.341797
616122.109929,274518.914337,-12472.696289
616146.851681,274519.115514,-12466.734863
616171.593432,274519.31669,-12460.773438
616196.30592,274519.546477,-12454.305176
616221.018408,274519.776264,-12447.836914
616245.757806,274519.993223,-12441.946777
616270.497204,274520.210182,-12436.056641
616295.279757,274520.396301,-12431.088867
616320.062309,274520.582419,-12426.121094
616344.896874,274520.731668,-12422.13916
616369.731439,274520.880917,-12418.157227
616394.617977,274520.990263,-12415.082031
616419.504514,274521.099608,-12412.006836
616444.429195,274521.182775,-12409.558105
616469.353876,274521.265942,-12407.109375
616494.302327,274521.329935,-12405.069824
616519.250778,274521.393928,-12403.030273
616544.204272,274521.455778,-12401.037598
616569.157766,274521.517628,-12399.044922
616594.094202,274521.589421,-12396.639648
616619.030638,274521.661215,-12394.234375
616643.944472,274521.74991,-12391.317383
616668.858305,274521.838606,-12388.400391
616693.74586,274521.949188,-12385.008789
616718.633416,274522.05977,-12381.617188
616743.515132,274522.183243,-12378.035156
616768.396847,274522.306715,-12374.453125
616793.295262,274522.426298,-12371.202637
616818.193676,274522.545881,-12367.952148
616843.13828,274522.639164,-12365.481934
616868.082884,274522.732447,-12363.011719
616893.08853,274522.787747,-12361.738281
616918.094176,274522.843047,-12360.464844
616943.161092,274522.856399,-12360.398926
616968.228007,274522.869751,-12360.333008
616993.333478,274522.861835,-12361.07666
617018.43895,274522.853919,-12361.820313
617043.549538,274522.842316,-12362.750977
617068.660125,274522.830712,-12363.681641
617093.71601,274522.852093,-12363.795898
617118.771896,274522.873474,-12363.910156
617143.744897,274522.94599,-12362.550293
617168.717898,274523.018506,-12361.19043
617193.579493,274523.158306,-12357.772949
617218.441089,274523.298107,-12354.355469
617243.195526,274523.503482,-12348.953125
617267.949963,274523.708858,-12343.550781
617292.616873,274523.961532,-12336.508789
617317.283783,274524.214207,-12329.466797
617341.90981,274524.48351,-12321.586914
617366.535837,274524.752813,-12313.707031
617391.164808,274525.014684,-12305.681641
617415.793778,274525.276555,-12297.65625
617440.471451,274525.498208,-12290.324219
617465.149124,274525.719861,-12282.992188
617489.891835,274525.885183,-12276.583496
617514.634546,274526.050504,-12270.174805
617539.467694,274526.150835,-12265.108398
617564.300842,274526.251167,-12260.041992
617589.202452,274526.308287,-12255.938477
617614.104061,274526.365408,-12251.834961
617639.074121,274526.382932,-12248.743164
617664.044181,274526.400457,-12245.651367
617689.053485,274526.405461,-12242.964355
617714.06279,274526.410465,-12240.277344
617739.098429,274526.414888,-12237.914063
617764.134069,274526.419311,-12235.550781
617789.169578,274526.438573,-12233.066406
617814.205088,274526.457835,-12230.582031
617839.231099,274526.492581,-12227.881348
617864.25711,274526.527326,-12225.180664
617889.254879,274526.586499,-12221.964355
617914.252649,274526.645673,-12218.748047
617939.216416,274526.733128,-12214.908691
617964.180182,274526.820584,-12211.069336
617989.087048,274526.951036,-12206.313965
618013.993913,274527.081488,-12201.558594
618038.843906,274527.255634,-12195.94873
618063.693899,274527.42978,-12190.338867
618088.479895,274527.648539,-12183.685547
618113.265891,274527.867298,-12177.032227
618138.012787,274528.107794,-12169.72998
618162.759684,274528.34829,-12162.427734
618187.476846,274528.60288,-12154.644531
618212.194009,274528.85747,-12146.861328
618236.914627,274529.098255,-12139.233887
618261.635245,274529.339041,-12131.606445
618286.388736,274529.548391,-12124.583496
618311.142226,274529.75774,-12117.560547
618335.953252,274529.910908,-12111.589844
618360.764277,274530.064076,-12105.619141
618385.652252,274530.146891,-12100.954102
618410.540226,274530.229707,-12096.289063
618435.502356,274530.240794,-12092.901855
618460.464486,274530.251881,-12089.514648
618485.491782,274530.203314,-12087.231445
618510.519077,274530.154747,-12084.948242
618535.595273,274530.061595,-12083.371582
618560.671469,274529.968443,-12081.794922
618585.78198,274529.841523,-12080.598145
618610.892491,274529.714604,-12079.401367
618636.015208,274529.587218,-12078.125
618661.137925,274529.459831,-12076.848633
618686.266328,274529.344551,-12075.340332
618711.394731,274529.22927,-12073.832031
618736.514305,274529.134092,-12071.794434
618761.633878,274529.038913,-12069.756836
618786.750244,274528.965851,-12067.37207
618811.866609,274528.89279,-12064.987305
618836.978611,274528.847574,-12062.263184
618862.090612,274528.802358,-12059.539063
618887.224449,274528.765192,-12057.009766
618912.358287,274528.728026,-12054.480469
618937.523729,274528.701516,-12052.367676
618962.689171,274528.675007,-12050.254883
618987.91738,274528.638749,-12049.223145
619013.145589,274528.60249,-12048.191406
619038.432107,274528.568141,-12048.168945
619063.718624,274528.533791,-12048.146484
619089.069296,274528.492327,-12049.3125
619114.419968,274528.450863,-12050.478516
619139.784176,274528.440443,-12051.95166
619165.148384,274528.430023,-12053.424805
619190.492847,274528.472171,-12054.586426
619215.837311,274528.514318,-12055.748047
619241.09129,274528.667233,-12055.372559
619266.345269,274528.820147,-12054.99707
619291.487964,274529.106494,-12052.691406
619316.630659,274529.39284,-12050.385742
619341.641956,274529.828761,-12045.845703
619366.653252,274530.264682,-12041.305664
619391.564796,274530.824502,-12035.150879
619416.47634,274531.384323,-12028.996094
619441.322737,274532.03726,-12021.837891
619466.169135,274532.690198,-12014.679688
619490.987335,274533.403837,-12007.322754
619515.805535,274534.117475,-11999.96582
619540.618877,274534.870626,-11992.837402
619565.432218,274535.623777,-11985.708984
619590.247928,274536.403249,-11979.033203
619615.063637,274537.182721,-11972.357422
619639.884867,274537.985839,-11966.099121
619664.706096,274538.788957,-11959.84082
619689.53021,274539.611414,-11953.930176
619714.354324,274540.43387,-11948.019531
619739.180638,274541.274751,-11942.38623
619764.006951,274542.115632,-11936.75293
619788.838628,274542.968883,-11931.430176
619813.670304,274543.822133,-11926.107422
619838.507697,274544.684788,-11921.127441
619863.345089,274545.547443,-11916.147461
619888.187724,274546.419298,-11911.537109
619913.030358,274547.291154,-11906.926758
619937.87865,274548.169158,-11902.682617
619962.726941,274549.047161,-11898.438477
619987.583773,274549.92599,-11894.484863
620012.440605,274550.80482,-11890.53125
620037.297496,274551.688283,-11886.74707
620062.154388,274552.571746,-11882.962891
620087.009046,274553.462335,-11879.193359
620111.863704,274554.352924,-11875.423828
620135.363958,274556.626464,-11871.508301
620158.864211,274558.900004,-11867.592773
620184.07366,274559.447209,-11863.450195
620209.283108,274559.994414,-11859.307617
620234.466309,274560.570194,-11854.806641
620259.649511,274561.145973,-11850.305664
620284.813889,274561.74562,-11845.488281
620309.978267,274562.345267,-11840.670898
620335.121352,274562.967195,-11835.529785
620360.264438,274563.589123,-11830.388672
620385.400825,274564.218924,-11825.120605
620410.537213,274564.848724,-11819.852539
620435.671514,274565.479219,-11814.566406
620460.805815,274566.109713,-11809.280273
620485.950546,274566.727369,-11804.249512
620511.095276,274567.345024,-11799.21875
620536.250331,274567.942744,-11794.48584
620561.405386,274568.540464,-11789.75293
620586.582463,274569.103157,-11785.477051
620611.759541,274569.66585,-11781.201172
620636.941816,274570.207793,-11777.116211
620662.124092,274570.749736,-11773.03125
620687.309939,274571.273,-11769.095703
620712.495787,274571.796264,-11765.160156
620737.660788,274572.323354,-11760.897461
620762.825789,274572.850443,-11756.634766
620787.974352,274573.380118,-11752.061523
620813.122915,274573.909793,-11747.488281
620838.241851,274574.458558,-11742.319824
620863.360787,274575.007323,-11737.151367
620888.45946,274575.566066,-11731.560547
620913.558133,274576.124808,-11725.969727
620938.633641,274576.696028,-11719.893555
620963.709149,274577.267248,-11713.817383
620988.781827,274577.821217,-11707.762695
621013.854505,274578.375186,-11701.708008
621038.941821,274578.886101,-11696.171387
621064.029137,274579.397016,-11690.634766
621089.15488,274579.832214,-11686.269043
621114.280622,274580.267411,-11681.90332
616072.596667,274518.54199,-12484.341797
616122.03642,274543.819313,-12476.066406
616146.778172,274544.02049,-12470.10498
616171.464739,274544.262426,-12462.977539
616196.177226,274544.492213,-12456.509277
616220.889402,274544.723252,-12449.935547
616245.6288,274544.940211,-12444.04541
616270.402434,274545.130584,-12438.815918
616295.184986,274545.316702,-12433.848145
616320.024377,274545.465538,-12429.966797
616344.858942,274545.614787,-12425.984863
616369.761589,274545.714244,-12423.315918
616394.648127,274545.82359,-12420.240723
616419.598663,274545.892402,-12418.432129
